YEAR,LATITUDE,LONGITUDE,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,ACCIDENT TYPE
2018,40.75182,-73.93834,1,0,Injured
2018,40.651333,-74.0146,1,0,Injured
2018,40.74764,-73.98854,1,0,Injured
2018,40.82929,-73.91642,1,0,Injured
2018,40.771656,-73.95319,1,0,Injured
2018,40.81183,-73.96112,1,0,Injured
2018,40.658394,-73.91557,1,0,Injured
2018,40.768803,-73.95837,1,0,Injured
2018,40.64431,-73.93155,1,0,Injured
2018,40.663517,-73.957214,1,0,Injured
2018,40.686707,-73.98428,1,0,Injured
2018,40.750717,-73.85877,1,0,Injured
2018,40.598312,-73.96119,1,0,Injured
2018,40.796642,-73.96848,1,0,Injured
2018,40.701378,-73.93912,1,0,Injured
2018,40.826275,-73.85971,1,0,Injured
2018,40.77529,-73.953636,1,0,Injured
2018,40.639996,-74.00488,1,0,Injured
2018,40.694363,-73.958,1,0,Injured
2018,40.710533,-73.95514,1,0,Injured
2018,40.712902,-73.98694,1,0,Injured
2018,40.81986,-73.893906,1,0,Injured
2018,40.73002,-73.98355,1,0,Injured
2018,40.661495,-73.939896,1,0,Injured
2018,40.759983,-73.964806,1,0,Injured
2018,40.710876,-74.01439,1,0,Injured
2018,40.751335,-73.967896,1,0,Injured
2018,40.697224,-73.992134,2,0,Injured
2018,40.670116,-73.92248,1,0,Injured
2018,40.793186,-73.94057,1,0,Injured
2018,40.639652,-74.07551,1,0,Injured
2018,40.73998,-73.87711,1,0,Injured
2018,40.804417,-73.955376,1,0,Injured
2018,40.698463,-73.91778,1,0,Injured
2018,40.801155,-73.959656,1,0,Injured
2018,40.75667,-73.828804,1,0,Injured
2018,40.837063,-73.886826,1,0,Injured
2018,40.81388,-73.91182,1,0,Injured
2018,40.779434,-73.94752,1,0,Injured
2018,40.632885,-73.94771,1,0,Injured
2018,40.744717,-73.86786,1,0,Injured
2018,40.755756,-73.96479,1,0,Injured
2018,40.72667,-73.72915,1,0,Injured
2018,40.68708,-73.913895,1,0,Injured
2018,40.69577,-73.74746,1,0,Injured
2018,40.656914,-73.95315,1,0,Injured
2018,40.70237,-73.90696,1,0,Injured
2018,40.769268,-73.96937,1,0,Injured
2018,40.693047,-73.99074,1,0,Injured
2018,40.64485,-73.96002,1,0,Injured
2018,40.797943,-73.94003,1,0,Injured
2018,40.680023,-73.794624,1,0,Injured
2018,40.665916,-73.92547,1,0,Injured
2018,40.682556,-73.8882,1,0,Injured
2018,40.742683,-73.89566,1,0,Injured
2018,40.624096,-74.03375,1,0,Injured
2018,40.83611,-73.92238,1,0,Injured
2018,40.782513,-73.91976,1,0,Injured
2018,40.713634,-73.94595,1,0,Injured
2018,40.81467,-73.91655,1,0,Injured
2018,40.626568,-73.970924,1,0,Injured
2018,40.852474,-73.92961,1,0,Injured
2018,40.72773,-73.90674,1,0,Injured
2018,40.807556,-73.919235,1,0,Injured
2018,40.685883,-73.97338,1,0,Injured
2018,40.77622,-73.97596,1,0,Injured
2018,40.71196,-73.9407,1,0,Injured
2018,40.73927,-73.99545,1,0,Injured
2018,40.80202,-73.94969,1,0,Injured
2018,40.639065,-73.95598,1,0,Injured
2018,40.71406,-73.95292,1,0,Injured
2018,40.748848,-73.872375,1,0,Injured
2018,40.843163,-73.93825,1,0,Injured
2018,40.703247,-73.90844,1,0,Injured
2018,40.709904,-73.78423,1,0,Injured
2018,40.670326,-73.88878,1,0,Injured
2018,40.80417,-73.966705,1,0,Injured
2018,40.681484,-73.97703,1,0,Injured
2018,40.60223,-73.986305,1,0,Injured
2018,40.856712,-73.93264,1,0,Injured
2018,40.66932,-73.83791,1,0,Injured
2018,40.763588,-73.97142,1,0,Injured
2018,40.8545,-73.93463,1,0,Injured
2018,40.664963,-73.98982,1,0,Injured
2018,40.803116,-73.95633,1,0,Injured
2018,40.668125,-73.90358,1,0,Injured
2018,40.84984,-73.934975,1,0,Injured
2018,40.71935,-73.84263,1,0,Injured
2018,40.708767,-73.94004,1,0,Injured
2018,40.77875,-73.9861,1,0,Injured
2018,40.74683,-73.85327,1,0,Injured
2018,40.625313,-73.96027,1,0,Injured
2018,40.714302,-73.77699,1,0,Injured
2018,40.639256,-73.968796,1,0,Injured
2018,40.80403,-73.946526,1,0,Injured
2018,40.627693,-74.010506,1,0,Injured
2018,40.74364,-73.981026,1,0,Injured
2018,40.758392,-73.981544,1,0,Injured
2018,40.643166,-73.9905,1,0,Injured
2018,40.672146,-73.84318,1,0,Injured
2018,40.638897,-74.01678,1,0,Injured
2018,40.64165,-73.90378,1,0,Injured
2018,40.687187,-73.91799,1,0,Injured
2018,40.72175,-73.97511,1,0,Injured
2018,40.669823,-73.78883,1,0,Injured
2018,40.69122,-73.93969,1,0,Injured
2018,40.69603,-73.943535,1,0,Injured
2018,40.647243,-73.96048,1,0,Injured
2018,40.717197,-73.94654,1,0,Injured
2018,40.693783,-73.987206,1,0,Injured
2018,40.754505,-73.965706,1,0,Injured
2018,40.756496,-73.988075,1,0,Injured
2018,40.842068,-73.8975,1,0,Injured
2018,40.754234,-73.982666,1,0,Injured
2018,40.850834,-73.88577,1,0,Injured
2018,40.760254,-73.967545,1,0,Injured
2018,40.628307,-73.98101,1,0,Injured
2018,40.840347,-73.84241,1,0,Injured
2018,40.801533,-73.95006,1,0,Injured
2018,40.729168,-73.95749,1,0,Injured
2018,40.754128,-73.98834,1,0,Injured
2018,40.727383,-73.864105,1,0,Injured
2018,40.675907,-73.969505,1,0,Injured
2018,40.763733,-73.962074,1,0,Injured
2018,40.662457,-73.92012,1,0,Injured
2018,40.644337,-74.00754,1,0,Injured
2018,40.606678,-73.94964,1,0,Injured
2018,40.749054,-73.99576,1,0,Injured
2018,40.673008,-73.78809,1,0,Injured
2018,40.687004,-73.91769,1,0,Injured
2018,40.771023,-73.95365,1,0,Injured
2018,40.743034,-73.85946,1,0,Injured
2018,40.808105,-73.952675,1,0,Injured
2018,40.69007,-73.96275,1,0,Injured
2018,40.71671,-73.98917,1,0,Injured
2018,40.840485,-73.93837,1,0,Injured
2018,40.784943,-73.946594,1,0,Injured
2018,40.65218,-74.00996,1,0,Injured
2018,40.69689,-73.95564,1,0,Injured
2018,40.62598,-73.986786,1,0,Injured
2018,40.57896,-73.84566,1,0,Injured
2018,40.737785,-73.92263,1,0,Injured
2018,40.67612,-73.936005,1,0,Injured
2018,40.704422,-73.99491,1,0,Injured
2018,40.71574,-73.90603,1,0,Injured
2018,40.66313,-73.92567,1,0,Injured
2018,40.725235,-73.88163,1,0,Injured
2018,40.84954,-73.93641,1,0,Injured
2018,40.72202,-73.98345,1,0,Injured
2018,40.729115,-73.983406,1,0,Injured
2018,40.655766,-73.94446,1,0,Injured
2018,40.76161,-73.97076,1,0,Injured
2018,40.821636,-73.93909,1,0,Injured
2018,40.60232,-73.759,1,0,Injured
2018,40.625984,-74.001526,1,0,Injured
2018,40.644966,-73.958984,1,0,Injured
2018,40.691658,-73.96177,1,0,Injured
2018,40.792362,-73.96418,1,0,Injured
2018,40.832237,-73.942505,1,0,Injured
2018,40.73154,-73.99164,2,0,Injured
2018,40.73594,-73.892105,1,0,Injured
2018,40.65249,-73.95267,1,0,Injured
2018,40.72484,-73.72951,1,0,Injured
2018,40.665375,-73.934235,1,0,Injured
2018,40.647297,-73.9803,1,0,Injured
2018,40.83874,-73.913765,1,0,Injured
2018,40.75829,-73.83431,1,0,Injured
2018,40.69969,-73.91557,1,0,Injured
2018,40.734135,-73.9992,1,0,Injured
2018,40.7145,-73.957565,1,0,Injured
2018,40.738487,-73.98996,1,0,Injured
2018,40.72041,-73.99658,1,0,Injured
2018,40.71507,-73.91327,1,0,Injured
2018,40.671207,-73.88288,1,0,Injured
2018,40.646225,-74.00916,1,0,Injured
2018,40.674515,-73.88706,1,0,Injured
2018,40.74955,-74.00654,1,0,Injured
2018,40.710876,-74.01439,1,0,Injured
2018,40.76614,-73.97166,1,0,Injured
2018,40.580585,-73.96649,1,0,Injured
2018,40.837864,-73.9114,1,0,Injured
2018,40.64507,-73.95803,1,0,Injured
2018,40.71848,-73.93713,1,0,Injured
2018,40.792362,-73.96418,1,0,Injured
2018,40.76436,-73.982376,1,0,Injured
2018,40.76251,-73.99055,1,0,Injured
2018,40.780064,-73.94705,1,0,Injured
2018,40.741356,-73.989136,1,0,Injured
2018,40.670326,-73.88878,1,0,Injured
2018,40.683266,-73.96587,1,0,Injured
2018,40.764732,-73.96637,1,0,Injured
2018,40.72547,-73.98396,1,0,Injured
2018,40.69268,-73.93998,1,0,Injured
2018,40.86674,-73.92873,1,0,Injured
2018,40.61626,-73.99309,1,0,Injured
2018,40.722584,-74.00636,1,0,Injured
2018,40.855972,-73.869896,1,0,Injured
2018,40.73504,-73.98538,1,0,Injured
2018,40.660706,-73.73905,1,0,Injured
2018,40.682537,-73.95002,1,0,Injured
2018,40.80184,-73.95915,1,0,Injured
2018,40.812126,-73.90419,1,0,Injured
2018,40.846825,-73.89705,0,1,Fatal
2018,40.752975,-73.91024,1,0,Injured
2018,40.633083,-74.00558,1,0,Injured
2018,40.625347,-74.15069,2,0,Injured
2018,40.710957,-73.951126,1,0,Injured
2018,40.75184,-73.90358,1,0,Injured
2018,40.70983,-74.01468,1,0,Injured
2018,40.744442,-73.979065,1,0,Injured
2018,40.754128,-73.98834,1,0,Injured
2018,40.667706,-73.90636,1,0,Injured
2018,40.825573,-73.918465,1,0,Injured
2018,40.797943,-73.94003,1,0,Injured
2018,40.66827,-73.90263,1,0,Injured
2018,40.702312,-73.94465,1,0,Injured
2018,40.762737,-73.9597,1,0,Injured
2018,40.70717,-73.94491,1,0,Injured
2018,40.59616,-73.96104,1,0,Injured
2018,40.718456,-73.99482,1,0,Injured
2018,40.82371,-73.879,1,0,Injured
2018,40.74285,-73.97721,1,0,Injured
2018,40.66648,-73.93778,1,0,Injured
2018,40.610126,-74.01083,1,0,Injured
2018,40.80587,-73.95281,1,0,Injured
2018,40.743935,-73.85749,1,0,Injured
2018,40.632645,-74.00177,1,0,Injured
2018,40.674,-73.960396,1,0,Injured
2018,40.781147,-73.95354,1,0,Injured
2018,40.84944,-73.906006,1,0,Injured
2018,40.67363,-73.95401,1,0,Injured
2018,40.700623,-73.93645,1,0,Injured
2018,40.664604,-73.97685,1,0,Injured
2018,40.670578,-73.99507,1,0,Injured
2018,40.667374,-73.987816,1,0,Injured
2018,40.60968,-73.75368,1,0,Injured
2018,40.64662,-73.924995,1,0,Injured
2018,40.651688,-73.88877,1,0,Injured
2018,40.746403,-73.97973,1,0,Injured
2018,40.70089,-73.94221,1,0,Injured
2018,40.720707,-73.981316,1,0,Injured
2018,40.75219,-73.99347,1,0,Injured
2018,40.798576,-73.97316,1,0,Injured
2018,40.75871,-73.99333,1,0,Injured
2018,40.75482,-73.84499,1,0,Injured
2018,40.615757,-73.95842,1,0,Injured
2018,40.81316,-73.950356,1,0,Injured
2018,40.678165,-73.890785,1,0,Injured
2018,40.78085,-73.96093,1,0,Injured
2018,40.756496,-73.97237,1,0,Injured
2018,40.76099,-73.99077,1,0,Injured
2018,40.696785,-73.95659,1,0,Injured
2018,40.793816,-73.94012,1,0,Injured
2018,40.726166,-73.99837,1,0,Injured
2018,40.72179,-73.99986,1,0,Injured
2018,40.619476,-73.963165,1,0,Injured
2018,40.659016,-73.95673,1,0,Injured
2018,40.72245,-73.84626,1,0,Injured
2018,40.629776,-73.994,1,0,Injured
2018,40.647728,-73.97634,1,0,Injured
2018,40.82154,-73.94287,1,0,Injured
2018,40.68789,-73.936035,1,0,Injured
2018,40.67058,-73.93096,1,0,Injured
2018,40.635574,-73.977745,1,0,Injured
2018,40.718143,-73.993835,2,0,Injured
2018,40.71997,-73.992905,1,0,Injured
2018,40.7044,-73.92384,1,0,Injured
2018,40.76416,-73.968895,1,0,Injured
2018,40.73901,-73.88924,1,0,Injured
2018,40.70166,-73.961464,1,0,Injured
2018,40.7145,-73.9988,1,0,Injured
2018,40.619007,-74.13148,1,0,Injured
2018,40.600574,-73.94046,1,0,Injured
2018,40.71372,-73.93497,1,0,Injured
2018,40.70191,-73.93699,1,0,Injured
2018,40.796074,-73.94349,1,0,Injured
2018,40.630745,-73.97717,1,0,Injured
2018,40.72455,-74.00194,1,0,Injured
2018,40.81792,-73.90532,1,0,Injured
2018,40.824066,-73.908714,1,0,Injured
2018,40.83988,-73.916794,1,0,Injured
2018,40.714264,-73.949425,1,0,Injured
2018,40.755756,-73.96479,1,0,Injured
2018,40.717495,-74.00537,1,0,Injured
2018,40.836304,-73.92518,1,0,Injured
2018,40.822834,-73.941925,1,0,Injured
2018,40.61443,-73.99493,1,0,Injured
2018,40.759335,-73.96219,1,0,Injured
2018,40.631424,-74.14372,1,0,Injured
2018,40.85381,-73.91386,1,0,Injured
2018,40.70219,-73.928345,1,0,Injured
2018,40.76251,-73.99055,1,0,Injured
2018,40.733032,-73.98445,1,0,Injured
2018,40.59779,-73.946236,1,0,Injured
2018,40.707703,-73.943275,1,0,Injured
2018,40.695705,-73.94637,1,0,Injured
2018,40.650948,-73.94668,1,0,Injured
2018,40.584713,-73.96913,1,0,Injured
2018,40.758503,-73.929306,1,0,Injured
2018,40.673588,-73.73351,1,0,Injured
2018,40.898884,-73.849785,1,0,Injured
2018,40.799976,-73.958626,1,0,Injured
2018,40.703434,-73.96035,1,0,Injured
2018,40.839867,-73.94064,1,0,Injured
2018,40.65217,-73.96141,1,0,Injured
2018,40.6808,-73.95419,1,0,Injured
2018,40.65777,-73.93962,1,0,Injured
2018,40.598236,-73.75426,1,0,Injured
2018,40.733536,-73.87035,1,0,Injured
2018,40.690907,-73.95542,1,0,Injured
2018,40.635983,-73.97411,1,0,Injured
2018,40.85962,-73.9312,1,0,Injured
2018,40.65799,-73.996925,1,0,Injured
2018,40.68137,-73.94063,1,0,Injured
2018,40.70638,-74.009514,1,0,Injured
2018,40.747097,-73.98345,1,0,Injured
2018,40.71523,-74.01334,1,0,Injured
2018,40.76588,-73.99464,1,0,Injured
2018,40.81862,-73.85109,1,0,Injured
2018,40.68187,-73.955826,1,0,Injured
2018,40.71997,-73.992905,1,0,Injured
2018,40.68812,-73.9117,1,0,Injured
2018,40.81588,-73.95849,1,0,Injured
2018,40.733715,-73.98822,1,0,Injured
2018,40.717724,-73.83585,1,0,Injured
2018,40.761406,-73.99417,1,0,Injured
2018,40.726864,-73.97991,1,0,Injured
2018,40.68983,-73.97863,1,0,Injured
2018,40.674885,-73.927765,1,0,Injured
2018,40.666782,-73.943306,1,0,Injured
2018,40.62286,-74.02535,1,0,Injured
2018,40.7047,-73.93313,1,0,Injured
2018,40.607185,-74.16239,1,0,Injured
2018,40.694946,-73.9921,1,0,Injured
2018,40.753647,-73.97141,1,0,Injured
2018,40.72919,-73.98724,1,0,Injured
2018,40.881264,-73.83875,1,0,Injured
2018,40.72785,-73.98594,1,0,Injured
2018,40.677834,-73.88509,1,0,Injured
2018,40.710625,-73.96678,1,0,Injured
2018,40.754707,-73.87575,1,0,Injured
2018,40.694496,-73.91482,1,0,Injured
2018,40.645073,-73.94994,1,0,Injured
2018,40.76093,-73.96914,1,0,Injured
2018,40.658535,-73.97328,1,0,Injured
2018,40.703663,-73.81172,1,0,Injured
2018,40.703434,-73.96035,1,0,Injured
2018,40.760403,-73.98748,1,0,Injured
2018,40.67187,-73.95464,1,0,Injured
2018,40.59863,-73.95827,1,0,Injured
2018,40.710907,-73.992035,1,0,Injured
2018,40.637627,-73.903076,1,0,Injured
2018,40.74734,-73.88673,1,0,Injured
2018,40.7083,-74.01125,1,0,Injured
2018,40.725582,-74.004745,1,0,Injured
2018,40.69024,-73.9482,1,0,Injured
2018,40.691494,-73.93077,1,0,Injured
2018,40.718555,-73.988205,2,0,Injured
2018,40.678185,-73.84098,1,0,Injured
2018,40.696785,-73.95659,1,0,Injured
2018,40.63178,-73.945625,1,0,Injured
2018,40.66401,-73.99771,1,0,Injured
2018,40.737732,-73.98817,1,0,Injured
2018,40.74542,-73.99286,1,0,Injured
2018,40.71139,-73.94645,1,0,Injured
2018,40.651226,-73.94096,1,0,Injured
2018,40.708347,-73.95767,1,0,Injured
2018,40.62042,-73.927055,1,0,Injured
2018,40.84104,-73.92195,1,0,Injured
2018,40.75462,-73.82167,1,0,Injured
2018,40.845596,-73.864334,1,0,Injured
2018,40.690426,-73.95303,1,0,Injured
2018,40.687317,-74.00006,1,0,Injured
2018,40.774612,-73.92399,1,0,Injured
2018,40.635876,-73.975044,1,0,Injured
2018,40.80417,-73.966705,1,0,Injured
2018,40.857758,-73.90095,1,0,Injured
2018,40.70198,-73.74105,1,0,Injured
2018,40.647995,-73.93293,1,0,Injured
2018,40.593925,-74.08565,1,0,Injured
2018,40.629932,-74.031364,1,0,Injured
2018,40.727802,-73.80516,1,0,Injured
2018,40.716793,-73.98945,1,0,Injured
2018,40.710876,-74.01439,1,0,Injured
2018,40.754097,-73.97834,1,0,Injured
2018,40.74456,-73.93076,1,0,Injured
2018,40.87831,-73.870155,1,0,Injured
2018,40.654068,-73.96177,1,0,Injured
2018,40.587246,-73.94912,1,0,Injured
2018,40.801277,-73.94795,1,0,Injured
2018,40.75164,-73.85565,1,0,Injured
2018,40.68721,-73.91805,1,0,Injured
2018,40.661995,-73.91959,1,0,Injured
2018,40.79465,-73.971794,1,0,Injured
2018,40.71552,-74.00925,1,0,Injured
2018,40.82816,-73.91297,1,0,Injured
2018,40.75462,-73.97374,1,0,Injured
2018,40.684258,-73.84604,1,0,Injured
2018,40.679253,-73.81871,1,0,Injured
2018,40.74256,-73.82302,1,0,Injured
2018,40.7606,-73.96434,1,0,Injured
2018,40.69977,-73.98294,1,0,Injured
2018,40.63791,-73.97864,1,0,Injured
2018,40.60995,-73.999466,1,0,Injured
2018,40.62395,-73.98889,1,0,Injured
2018,40.647087,-73.98189,1,0,Injured
2018,40.596375,-73.95915,1,0,Injured
2018,40.646988,-73.97042,1,0,Injured
2018,40.60507,-73.97913,1,0,Injured
2018,40.64359,-73.90471,1,0,Injured
2018,40.70128,-73.93951,1,0,Injured
2018,40.788986,-73.97407,1,0,Injured
2018,40.81231,-73.91648,1,0,Injured
2018,40.65303,-73.94304,1,0,Injured
2018,40.751976,-73.93197,1,0,Injured
2018,40.771385,-73.95648,1,0,Injured
2018,40.718872,-73.945114,1,0,Injured
2018,40.81969,-73.90161,1,0,Injured
2018,40.764988,-73.96116,1,0,Injured
2018,40.87294,-73.88534,1,0,Injured
2018,40.61552,-73.99954,1,0,Injured
2018,40.81552,-73.918625,1,0,Injured
2018,40.748817,-73.91282,2,0,Injured
2018,40.664963,-73.98982,1,0,Injured
2018,40.823383,-73.91834,1,0,Injured
2018,40.77161,-73.99046,1,0,Injured
2018,40.689674,-73.96614,1,0,Injured
2018,40.650387,-73.95872,1,0,Injured
2018,40.766895,-73.921394,1,0,Injured
2018,40.834198,-73.85169,1,0,Injured
2018,40.67117,-73.92534,1,0,Injured
2018,40.772964,-73.95827,1,0,Injured
2018,40.653873,-74.008156,1,0,Injured
2018,40.877068,-73.906105,1,0,Injured
2018,40.68821,-73.96583,1,0,Injured
2018,40.810173,-73.95117,1,0,Injured
2018,40.64333,-73.95973,1,0,Injured
2018,40.73213,-73.954575,1,0,Injured
2018,40.651005,-73.94571,1,0,Injured
2018,40.677174,-73.924774,1,0,Injured
2018,40.745068,-73.93826,1,0,Injured
2018,40.709003,-73.92234,1,0,Injured
2018,40.86258,-73.925385,1,0,Injured
2018,40.724056,-73.94993,1,0,Injured
2018,40.74593,-73.8563,1,0,Injured
2018,40.690365,-73.92358,1,0,Injured
2018,40.744656,-73.94853,1,0,Injured
2018,40.745724,-73.97813,1,0,Injured
2018,40.788883,-73.97786,1,0,Injured
2018,40.836506,-73.90536,1,0,Injured
2018,40.753513,-73.98879,1,0,Injured
2018,40.64581,-74.00242,1,0,Injured
2018,40.720016,-73.873375,1,0,Injured
2018,40.772953,-73.92028,1,0,Injured
2018,40.7104,-73.86663,1,0,Injured
2018,40.60612,-73.96565,1,0,Injured
2018,40.735764,-73.715645,1,0,Injured
2018,40.7241,-73.95099,1,0,Injured
2018,40.749165,-73.869286,1,0,Injured
2018,40.698837,-73.95327,1,0,Injured
2018,40.75043,-73.87781,1,0,Injured
2018,40.767666,-73.79922,1,0,Injured
2018,40.606102,-74.00744,1,0,Injured
2018,40.65638,-73.98066,1,0,Injured
2018,40.690796,-73.95637,1,0,Injured
2018,40.693153,-73.97021,1,0,Injured
2018,40.69177,-73.76336,1,0,Injured
2018,40.786438,-73.942406,1,0,Injured
2018,40.71337,-73.934814,1,0,Injured
2018,40.828316,-73.93118,1,0,Injured
2018,40.77613,-73.910706,1,0,Injured
2018,40.795467,-73.94605,1,0,Injured
2018,40.816025,-73.93947,1,0,Injured
2018,40.676514,-73.98278,1,0,Injured
2018,40.680534,-73.952156,1,0,Injured
2018,40.762226,-73.96819,1,0,Injured
2018,40.85482,-73.9112,1,0,Injured
2018,40.732323,-73.95461,1,0,Injured
2018,40.6204,-73.960495,1,0,Injured
2018,40.748783,-73.978004,1,0,Injured
2018,40.750603,-73.939445,1,0,Injured
2018,40.711452,-73.91987,1,0,Injured
2018,40.588,-73.80729,1,0,Injured
2018,40.599293,-73.952286,1,0,Injured
2018,40.666737,-73.90224,1,0,Injured
2018,40.754234,-73.89809,1,0,Injured
2018,40.650295,-73.966156,1,0,Injured
2018,40.66955,-73.94497,1,0,Injured
2018,40.605522,-73.76088,1,0,Injured
2018,40.8666,-73.895454,1,0,Injured
2018,40.609432,-73.75479,1,0,Injured
2018,40.58342,-73.98648,1,0,Injured
2018,40.748245,-73.976295,1,0,Injured
2018,40.677483,-73.93033,1,0,Injured
2018,40.67417,-73.95671,1,0,Injured
2018,40.743187,-73.98756,1,0,Injured
2018,40.75525,-73.998665,1,0,Injured
2018,40.731075,-73.99174,1,0,Injured
2018,40.700733,-73.95307,1,0,Injured
2018,40.679787,-73.93844,1,0,Injured
2018,40.75422,-73.880394,1,0,Injured
2018,40.719624,-73.91132,1,0,Injured
2018,40.85071,-73.89408,1,0,Injured
2018,40.834415,-73.92854,1,0,Injured
2018,40.86024,-73.92843,1,0,Injured
2018,40.591106,-73.96513,1,0,Injured
2018,40.72565,-73.98261,1,0,Injured
2018,40.767784,-73.83177,1,0,Injured
2018,40.637455,-73.92886,1,0,Injured
2018,40.843212,-73.83894,1,0,Injured
2018,40.607243,-73.98726,1,0,Injured
2018,40.74886,-73.93755,1,0,Injured
2018,40.798344,-73.933716,1,0,Injured
2018,40.678185,-73.84098,1,0,Injured
2018,40.636005,-73.91251,1,0,Injured
2018,40.722496,-73.9769,1,0,Injured
2018,40.8479,-73.919685,1,0,Injured
2018,40.678383,-73.9026,1,0,Injured
2018,40.71467,-73.99114,1,0,Injured
2018,40.70942,-73.93304,1,0,Injured
2018,40.633995,-73.94778,1,0,Injured
2018,40.806816,-73.95551,1,0,Injured
2018,40.64477,-73.954735,1,0,Injured
2018,40.709484,-73.99403,1,0,Injured
2018,40.809105,-73.9229,1,0,Injured
2018,40.877827,-73.879585,1,0,Injured
2018,40.767025,-73.92241,1,0,Injured
2018,40.643467,-74.02277,1,0,Injured
2018,40.697155,-73.94376,1,0,Injured
2018,40.701103,-73.92239,1,0,Injured
2018,40.69822,-73.943954,1,0,Injured
2018,40.637215,-73.93274,1,0,Injured
2018,40.849915,-73.92964,1,0,Injured
2018,40.82773,-73.94952,1,0,Injured
2018,40.699066,-73.91265,1,0,Injured
2018,40.705185,-73.93943,1,0,Injured
2018,40.705627,-73.83785,1,0,Injured
2018,40.68214,-73.91433,1,0,Injured
2018,40.716385,-73.96143,1,0,Injured
2018,40.710876,-74.01439,1,0,Injured
2018,40.72551,-74.004036,1,0,Injured
2018,40.847996,-73.9347,1,0,Injured
2018,40.587307,-73.93938,1,0,Injured
2018,40.683647,-73.87219,1,0,Injured
2018,40.67399,-73.73506,1,0,Injured
2018,40.70276,-73.94546,1,0,Injured
2018,40.73367,-73.85766,1,0,Injured
2018,40.866726,-73.89799,1,0,Injured
2018,40.84541,-73.891136,1,0,Injured
2018,40.876995,-73.88184,1,0,Injured
2018,40.71671,-73.99579,1,0,Injured
2018,40.584984,-73.932205,1,0,Injured
2018,40.698807,-73.91837,1,0,Injured
2018,40.590633,-73.94976,1,0,Injured
2018,40.69134,-73.987045,1,0,Injured
2018,40.673283,-73.8714,1,0,Injured
2018,40.76422,-73.98099,1,0,Injured
2018,40.862755,-73.901085,1,0,Injured
2018,40.7389,-73.73378,1,0,Injured
2018,40.69684,-73.98707,1,0,Injured
2018,40.655518,-74.00644,1,0,Injured
2018,40.754154,-73.9804,1,0,Injured
2018,40.76525,-73.995094,1,0,Injured
2018,40.61074,-73.97919,1,0,Injured
2018,40.68511,-73.78654,1,0,Injured
2018,40.61669,-73.949814,1,0,Injured
2018,40.644547,-74.01091,1,0,Injured
2018,40.884342,-73.886765,1,0,Injured
2018,40.642796,-73.97945,1,0,Injured
2018,40.707237,-73.906746,1,0,Injured
2018,40.82211,-73.94809,1,0,Injured
2018,40.685184,-73.920456,1,0,Injured
2018,40.7077,-74.0155,1,0,Injured
2018,40.88134,-73.90933,1,0,Injured
2018,40.685074,-73.9779,1,0,Injured
2018,40.67752,-73.972725,1,0,Injured
2018,40.748367,-73.87693,1,0,Injured
2018,40.703915,-73.9409,1,0,Injured
2018,40.752563,-73.90526,1,0,Injured
2018,40.683582,-73.953964,1,0,Injured
2018,40.65259,-73.950836,1,0,Injured
2018,40.636955,-74.11755,1,0,Injured
2018,40.76155,-73.99408,1,0,Injured
2018,40.681377,-73.90778,1,0,Injured
2018,40.707638,-73.96739,1,0,Injured
2018,40.679638,-73.91655,1,0,Injured
2018,40.739494,-73.97663,1,0,Injured
2018,40.713924,-73.999565,1,0,Injured
2018,40.734993,-73.936295,1,0,Injured
2018,40.599907,-73.94664,1,0,Injured
2018,40.632084,-74.00236,1,0,Injured
2018,40.66895,-73.9339,1,0,Injured
2018,40.82866,-73.87824,1,0,Injured
2018,40.70955,-73.95887,1,0,Injured
2018,40.725014,-73.997116,1,0,Injured
2018,40.796528,-73.936646,1,0,Injured
2018,40.5916,-73.960686,1,0,Injured
2018,40.821705,-73.9568,1,0,Injured
2018,40.701187,-73.80789,1,0,Injured
2018,40.71552,-74.00925,1,0,Injured
2018,40.681126,-73.96446,1,0,Injured
2018,40.693073,-73.7733,1,0,Injured
2018,40.64327,-73.97833,1,0,Injured
2018,40.720688,-73.99513,1,0,Injured
2018,40.75512,-73.87176,1,0,Injured
2018,40.681244,-73.95616,1,0,Injured
2018,40.698692,-73.8057,1,0,Injured
2018,40.647358,-73.95944,1,0,Injured
2018,40.83443,-73.91035,1,0,Injured
2018,40.74478,-73.93262,1,0,Injured
2018,40.596745,-73.985275,1,0,Injured
2018,40.585407,-73.96645,1,0,Injured
2018,40.677574,-73.95548,1,0,Injured
2018,40.732838,-73.783936,1,0,Injured
2018,40.742077,-73.87424,1,0,Injured
2018,40.82168,-73.90081,2,0,Injured
2018,40.82207,-73.94993,1,0,Injured
2018,40.692562,-73.94093,1,0,Injured
2018,40.64322,-73.969955,1,0,Injured
2018,40.687,-73.835106,1,0,Injured
2018,40.883736,-73.90145,1,0,Injured
2018,40.58945,-73.960526,1,0,Injured
2018,40.526752,-74.20118,1,0,Injured
2018,40.683037,-73.96478,1,0,Injured
2018,40.773872,-73.98223,1,0,Injured
2018,40.74188,-73.85989,1,0,Injured
2018,40.835716,-73.8775,1,0,Injured
2018,40.635845,-73.99484,1,0,Injured
2018,40.81679,-73.9205,1,0,Injured
2018,40.70663,-73.806595,1,0,Injured
2018,40.807556,-73.919235,1,0,Injured
2018,40.818012,-73.92519,1,0,Injured
2018,40.767735,-73.9185,1,0,Injured
